id,element,useCase,type,outboundDegree,inboundDegree
771,Delete Photos:Photos,Annotate trip plan,0,undefined,undefined
772,Display:Display,Annotate trip plan,0,undefined,undefined
773,Upload more photos:Photos,Annotate trip plan,0,undefined,undefined
774,stl#Traveler:Travel Plan Page,Annotate trip plan,0,undefined,undefined
775,Traveler:Travel Book,Connect to trip plan - Trip Planner,0,undefined,undefined
776,Traveler:Login page,Connect to trip plan - Trip Planner,0,undefined,undefined
777,Already logged in?:Connect to trip plan cloud database,Connect to trip plan - Trip Planner,0,undefined,undefined
778,Already logged in?:Login page,Connect to trip plan - Trip Planner,0,undefined,undefined
779,Travel Book:Already logged in?,Connect to trip plan - Trip Planner,0,undefined,undefined
780,Connect to trip plan cloud database:Email password,Connect to trip plan - Trip Planner,0,undefined,undefined
781,Connect to trip plan cloud database:Travel Book,Connect to trip plan - Trip Planner,0,undefined,undefined
782,Connect to trip plan cloud database:Trip plan cloud database,Connect to trip plan - Trip Planner,0,undefined,undefined
783,check login:Connect to trip plan cloud database,Connect to trip plan - Trip Planner,0,undefined,undefined
784,Display home page:Is username/password correct?,Connect to trip plan - Trip Planner,0,undefined,undefined
785,Email password:Display home page,Connect to trip plan - Trip Planner,0,undefined,undefined
786,Get personnel trip plan information:Trip plan homepage,Connect to trip plan - Trip Planner,0,undefined,undefined
787,Trip plan cloud database:Get personnel trip plan information,Connect to trip plan - Trip Planner,0,undefined,undefined
788,Is username/password correct?:check login,Connect to trip plan - Trip Planner,0,undefined,undefined
789,Login page:check login,Connect to trip plan - Trip Planner,0,undefined,undefined
790,check login:Travel Book,Connect to trip plan - Trip Planner,0,undefined,undefined
791,stl#Traveler:Travel Book,Connect to trip plan - Trip Planner,0,undefined,undefined
792,stl#Traveler:Login page,Connect to trip plan - Trip Planner,0,undefined,undefined
793,Traveler:TripPlanDetaillsPage,Find, add, and delete places,0,undefined,undefined
794,Traveler:Main screen,Find, add, and delete places,0,undefined,undefined
795,NavigateAnnotation:Annotates Trip Plan with Photos Page,Find, add, and delete places,0,undefined,undefined
796,Display Find screen:Fnd screen with search bar,Find, add, and delete places,0,undefined,undefined
797,Main screen:Display Find screen,Find, add, and delete places,0,undefined,undefined
798,Display keyboard and entering process:Displays a list of related places with add button,Find, add, and delete places,0,undefined,undefined
799,Display keyboard and entering process:display no results,Find, add, and delete places,0,undefined,undefined
800,Display keyboard and entering process:TripPlanDetaillsPage,Find, add, and delete places,0,undefined,undefined
801,TripPlanDetaillsPage:Display keyboard and entering process,Find, add, and delete places,0,undefined,undefined
802,Fnd screen with search bar:Display keyboard and entering process,Find, add, and delete places,0,undefined,undefined
803,display no results:Display keyboard and entering process,Find, add, and delete places,0,undefined,undefined
804,Display the add button in color gray:a list of places with add button on find screen,Find, add, and delete places,0,undefined,undefined
805,Display the add button in color gray:add this place to added places list,Find, add, and delete places,0,undefined,undefined
806,user data database:Display the add button in color gray,Find, add, and delete places,0,undefined,undefined
807,Display the add button tin color blue:a list of places with add button on find screen,Find, add, and delete places,0,undefined,undefined
808,Display the add button tin color blue:delete this place from added places  list,Find, add, and delete places,0,undefined,undefined
809,user data database:Display the add button tin color blue,Find, add, and delete places,0,undefined,undefined
810,Displays a delete button under place item:delete this place from added places  list,Find, add, and delete places,0,undefined,undefined
811,Place:Displays a delete button under place item,Find, add, and delete places,0,undefined,undefined
812,TripPlanDetaillsPage:Displays a delete button under place item,Find, add, and delete places,0,undefined,undefined
813,Manage subscription screen with a list of added places:Displays a delete button under place item,Find, add, and delete places,0,undefined,undefined
814,Displays a list of added place of this user:Manage subscription screen with a list of added places,Find, add, and delete places,0,undefined,undefined
815,Displays manage subscriptions screen:Displays a list of added place of this user,Find, add, and delete places,0,undefined,undefined
816,user data database:Displays a list of added place of this user,Find, add, and delete places,0,undefined,undefined
817,Place:Displays a list of added place of this user,Find, add, and delete places,0,undefined,undefined
818,Displays a list of related places with add button:a list of places with add button on find screen,Find, add, and delete places,0,undefined,undefined
819,Place database:Displays a list of related places with add button,Find, add, and delete places,0,undefined,undefined
820,Place:Displays a list of related places with add button,Find, add, and delete places,0,undefined,undefined
821,Displays manage subscriptions screen:Manage subscription screen with a list of added places,Find, add, and delete places,0,undefined,undefined
822,Displays manage subscriptions screen:TripPlanDetaillsPage,Find, add, and delete places,0,undefined,undefined
823,Main screen:Displays manage subscriptions screen,Find, add, and delete places,0,undefined,undefined
824,display no results:Fnd screen with search bar,Find, add, and delete places,0,undefined,undefined
825,delete this place from added places  list:Manage subscriptions page,Find, add, and delete places,0,undefined,undefined
826,TripPlanDetaillsPage:NavigateAnnotation,Find, add, and delete places,0,undefined,undefined
827,NavigateShareTripPlan:Share trip plan page,Find, add, and delete places,0,undefined,undefined
828,TripPlanDetaillsPage:NavigateShareTripPlan,Find, add, and delete places,0,undefined,undefined
829,TripPlanDetaillsPage:delete this place from added places  list,Find, add, and delete places,0,undefined,undefined
830,TripPlanDetaillsPage:add this place to added places list,Find, add, and delete places,0,undefined,undefined
831,display no results:TripPlanDetaillsPage,Find, add, and delete places,0,undefined,undefined
832,add this place to added places list:user data database,Find, add, and delete places,0,undefined,undefined
833,delete this place from added places  list:user data database,Find, add, and delete places,0,undefined,undefined
834,stl#Traveler:TripPlanDetaillsPage,Find, add, and delete places,0,undefined,undefined
835,stl#Traveler:Main screen,Find, add, and delete places,0,undefined,undefined
836,Traveler:Login page,Login to TripPlanner,0,undefined,undefined
837,Display home page:Is username/password correct?,Login to TripPlanner,0,undefined,undefined
838,Email password:Display home page,Login to TripPlanner,0,undefined,undefined
839,Display login page:Login page,Login to TripPlanner,0,undefined,undefined
840,Does username exist?:Email password,Login to TripPlanner,0,undefined,undefined
841,Login page:Does username exist?,Login to TripPlanner,0,undefined,undefined
842,Email password:Partner data,Login to TripPlanner,0,undefined,undefined
843,Enter username and password:Login page,Login to TripPlanner,0,undefined,undefined
844,Is username/password correct?:Enter username and password,Login to TripPlanner,0,undefined,undefined
845,Is username/password correct?:Search result page,Login to TripPlanner,0,undefined,undefined
846,stl#Traveler:Login page,Login to TripPlanner,0,undefined,undefined
847,Traveler:Travel Plan Home Page,Manage Trip Plan,0,undefined,undefined
848,Traveler:TripPlanDetaillsPage,Manage Trip Plan,0,undefined,undefined
849,AddTripPlan:TripPlanDetaillsPage,Manage Trip Plan,0,undefined,undefined
850,Travel Plan Home Page:AddTripPlan,Manage Trip Plan,0,undefined,undefined
851,NavigateAnnotation:Annotates Trip Plan with Photos Page,Manage Trip Plan,0,undefined,undefined
852,DeleteTripPlan:Travel Plan Home Page,Manage Trip Plan,0,undefined,undefined
853,Travel Plan Home Page:DeleteTripPlan,Manage Trip Plan,0,undefined,undefined
854,NavigateFindorAddPlaces:Find or Add Places Page,Manage Trip Plan,0,undefined,undefined
855,Manage Trip Plans:TripPlanDetaillsPage,Manage Trip Plan,0,undefined,undefined
856,Manage Trip Plans:Trip Plans Database,Manage Trip Plan,0,undefined,undefined
857,Travel Plan Home Page:Manage Trip Plans,Manage Trip Plan,0,undefined,undefined
858,NavigateManageSubscription:Manage subscriptions page,Manage Trip Plan,0,undefined,undefined
859,TripPlanDetaillsPage:NavigateAnnotation,Manage Trip Plan,0,undefined,undefined
860,TripPlanDetaillsPage:NavigateFindorAddPlaces,Manage Trip Plan,0,undefined,undefined
861,TripPlanDetaillsPage:NavigateManageSubscription,Manage Trip Plan,0,undefined,undefined
862,NavigateShareTripPlan:Share trip plan page,Manage Trip Plan,0,undefined,undefined
863,TripPlanDetaillsPage:NavigateShareTripPlan,Manage Trip Plan,0,undefined,undefined
864,NavigateTripCalendar:Trip Calendar Page,Manage Trip Plan,0,undefined,undefined
865,TripPlanDetaillsPage:NavigateTripCalendar,Manage Trip Plan,0,undefined,undefined
866,Navigation Delete Places:TripPlanDetaillsPage,Manage Trip Plan,0,undefined,undefined
867,TripPlanDetaillsPage:Navigation Delete Places,Manage Trip Plan,0,undefined,undefined
868,stl#Traveler:Travel Plan Home Page,Manage Trip Plan,0,undefined,undefined
869,stl#Traveler:TripPlanDetaillsPage,Manage Trip Plan,0,undefined,undefined
870,Traveler:Trip plan selection page,Manage subscription,0,undefined,undefined
871,DeleteTripPlan:Trip plan selection page,Manage subscription,0,undefined,undefined
872,Trip plan selection page:DeleteTripPlan,Manage subscription,0,undefined,undefined
873,NavigateTripCalendar:Empty list prompting box,Manage subscription,0,undefined,undefined
874,Place Controller:Empty list prompting box,Manage subscription,0,undefined,undefined
875,Error controller:Error prompting box,Manage subscription,0,undefined,undefined
876,Place Controller:Error controller,Manage subscription,0,undefined,undefined
877,NavigateAnnotation:Error prompting box,Manage subscription,0,undefined,undefined
878,NavigateFindorAddPlaces:Find or Add Places Page,Manage subscription,0,undefined,undefined
879,NavigateManageSubscription:Manage subscriptions page,Manage subscription,0,undefined,undefined
880,Place list page:NavigateAnnotation,Manage subscription,0,undefined,undefined
881,Place list page:NavigateFindorAddPlaces,Manage subscription,0,undefined,undefined
882,Place list page:NavigateManageSubscription,Manage subscription,0,undefined,undefined
883,NavigateShareTripPlan:Share trip plan page,Manage subscription,0,undefined,undefined
884,Place list page:NavigateShareTripPlan,Manage subscription,0,undefined,undefined
885,Place list page:NavigateTripCalendar,Manage subscription,0,undefined,undefined
886,Navigation Delete Places:Place list page,Manage subscription,0,undefined,undefined
887,Place list page:Navigation Delete Places,Manage subscription,0,undefined,undefined
888,Place Controller:Place,Manage subscription,0,undefined,undefined
889,Place Controller:Place list page,Manage subscription,0,undefined,undefined
890,Trip plan selection page:Place Controller,Manage subscription,0,undefined,undefined
891,stl#Traveler:Trip plan selection page,Manage subscription,0,undefined,undefined
892,Traveler:Select images screen,Print photo books,0,undefined,undefined
893,Traveler:Walgreens checkout,Print photo books,0,undefined,undefined
894,Traveler:Place screen,Print photo books,0,undefined,undefined
895,Display:Select images screen,Print photo books,0,undefined,undefined
896,trip plan controller:Display,Print photo books,0,undefined,undefined
897,Pinch on map:Map,Print photo books,0,undefined,undefined
898,pan on map:Map,Print photo books,0,undefined,undefined
899,Select images screen:Pinch on map,Print photo books,0,undefined,undefined
900,walgreens:Place,Print photo books,0,undefined,undefined
901,Place screen:trip plan controller,Print photo books,0,undefined,undefined
902,Place screen:display,Print photo books,0,undefined,undefined
903,display:Place screen,Print photo books,0,undefined,undefined
904,Select images screen:Place screen,Print photo books,0,undefined,undefined
905,Select images screen:pan on map,Print photo books,0,undefined,undefined
906,Select images screen:get directions from current location,Print photo books,0,undefined,undefined
907,Select images screen:walgreens,Print photo books,0,undefined,undefined
908,display:Select images screen,Print photo books,0,undefined,undefined
909,display:Select images screen,Print photo books,0,undefined,undefined
910,Walgreens checkout:Select images screen,Print photo books,0,undefined,undefined
911,display:Trip Plan,Print photo books,0,undefined,undefined
912,display:Walgreens checkout,Print photo books,0,undefined,undefined
913,walgreens:display,Print photo books,0,undefined,undefined
914,trip plan controller:display,Print photo books,0,undefined,undefined
915,trip plan controller:walgreens,Print photo books,0,undefined,undefined
916,stl#Traveler:Select images screen,Print photo books,0,undefined,undefined
917,stl#Traveler:Walgreens checkout,Print photo books,0,undefined,undefined
918,stl#Traveler:Place screen,Print photo books,0,undefined,undefined
919,Traveler:Display places in trip plan,Schedule visit and view trip calendar,0,undefined,undefined
920,Traveler:partner offer page,Schedule visit and view trip calendar,0,undefined,undefined
921,Calendar interface:subscription success,Schedule visit and view trip calendar,0,undefined,undefined
922,Calendar interface:subscription failed,Schedule visit and view trip calendar,0,undefined,undefined
923,Calendar interface:Enter arrival and departure date andtime for visit,Schedule visit and view trip calendar,0,undefined,undefined
924,Calendar interface:Offer,Schedule visit and view trip calendar,0,undefined,undefined
925,Schedule Date and time conflict with another visit:Calendar interface,Schedule visit and view trip calendar,0,undefined,undefined
926,partner offer page:Calendar interface,Schedule visit and view trip calendar,0,undefined,undefined
927,Display places in trip plan:Calendar interface,Schedule visit and view trip calendar,0,undefined,undefined
928,Enter arrival and departure date andtime for visit:Display details of scheduled visit,Schedule visit and view trip calendar,0,undefined,undefined
929,Enter arrival and departure date andtime for visit:Schedule Date and time conflict with another visit,Schedule visit and view trip calendar,0,undefined,undefined
930,stl#Traveler:Display places in trip plan,Schedule visit and view trip calendar,0,undefined,undefined
931,stl#Traveler:partner offer page,Schedule visit and view trip calendar,0,undefined,undefined
932,Traveler:partner offer page,Subscribe and unsubscribe from partner offer,0,undefined,undefined
933,Traveler:Management subscription page,Subscribe and unsubscribe from partner offer,0,undefined,undefined
934,Click back:Management subscription page,Subscribe and unsubscribe from partner offer,0,undefined,undefined
935,partner offer page:Click back,Subscribe and unsubscribe from partner offer,0,undefined,undefined
936,Retrieve coupon list:Coupon Info,Subscribe and unsubscribe from partner offer,0,undefined,undefined
937,Return search results:Coupon Info,Subscribe and unsubscribe from partner offer,0,undefined,undefined
938,Display partner info:Retrieve partner info,Subscribe and unsubscribe from partner offer,0,undefined,undefined
939,subscription controller:Display partner info,Subscribe and unsubscribe from partner offer,0,undefined,undefined
940,Management subscription page:subscription controller,Subscribe and unsubscribe from partner offer,0,undefined,undefined
941,subscription controller:Offer,Subscribe and unsubscribe from partner offer,0,undefined,undefined
942,Retrieve partner info:Offer,Subscribe and unsubscribe from partner offer,0,undefined,undefined
943,Sort coupon list:Retrieve coupon list,Subscribe and unsubscribe from partner offer,0,undefined,undefined
944,Search coupon:Return search results,Subscribe and unsubscribe from partner offer,0,undefined,undefined
945,partner offer page:Search coupon,Subscribe and unsubscribe from partner offer,0,undefined,undefined
946,partner offer page:Sort coupon list,Subscribe and unsubscribe from partner offer,0,undefined,undefined
947,click "popular":Sort coupon list,Subscribe and unsubscribe from partner offer,0,undefined,undefined
948,partner offer page:click "popular",Subscribe and unsubscribe from partner offer,0,undefined,undefined
949,partner offer page:subscription controller,Subscribe and unsubscribe from partner offer,0,undefined,undefined
950,subscription controller:subscription success,Subscribe and unsubscribe from partner offer,0,undefined,undefined
951,subscription controller:subscription failed,Subscribe and unsubscribe from partner offer,0,undefined,undefined
952,stl#Traveler:partner offer page,Subscribe and unsubscribe from partner offer,0,undefined,undefined
953,stl#Traveler:Management subscription page,Subscribe and unsubscribe from partner offer,0,undefined,undefined
954,Traveler:Manage trip plan screen,View Trip Plan on Map and get Directions,0,undefined,undefined
955,Display:View trip plan on map screen,View Trip Plan on Map and get Directions,0,undefined,undefined
956,trip plan controller:Display,View Trip Plan on Map and get Directions,0,undefined,undefined
957,fetch map:Display details of scheduled visit,View Trip Plan on Map and get Directions,0,undefined,undefined
958,Manage trip plan screen:trip plan controller,View Trip Plan on Map and get Directions,0,undefined,undefined
959,fetch map:Map,View Trip Plan on Map and get Directions,0,undefined,undefined
960,Pinch on map:Map,View Trip Plan on Map and get Directions,0,undefined,undefined
961,pan on map:Map,View Trip Plan on Map and get Directions,0,undefined,undefined
962,View trip plan on map screen:Pinch on map,View Trip Plan on Map and get Directions,0,undefined,undefined
963,fetch place:Place,View Trip Plan on Map and get Directions,0,undefined,undefined
964,View trip plan on map screen:pan on map,View Trip Plan on Map and get Directions,0,undefined,undefined
965,View trip plan on map screen:get directions from current location,View Trip Plan on Map and get Directions,0,undefined,undefined
966,trip plan controller:fetch map,View Trip Plan on Map and get Directions,0,undefined,undefined
967,trip plan controller:fetch place,View Trip Plan on Map and get Directions,0,undefined,undefined
968,stl#Traveler:Manage trip plan screen,View Trip Plan on Map and get Directions,0,undefined,undefined
969,Traveler:Management subscription page,View partner offer,0,undefined,undefined
970,Click "detail":Empty list prompting box,View partner offer,0,undefined,undefined
971,Click "detail":partner offer page,View partner offer,0,undefined,undefined
972,Click "detail":Display partner info,View partner offer,0,undefined,undefined
973,Management subscription page:Click "detail",View partner offer,0,undefined,undefined
974,Click back:Management subscription page,View partner offer,0,undefined,undefined
975,partner offer page:Click back,View partner offer,0,undefined,undefined
976,Retrieve coupon list:Coupon Info,View partner offer,0,undefined,undefined
977,Return search results:Coupon Info,View partner offer,0,undefined,undefined
978,Display partner info:Retrieve partner info,View partner offer,0,undefined,undefined
979,Display partner info:Error prompting box,View partner offer,0,undefined,undefined
980,Retrieve partner info:Partner info,View partner offer,0,undefined,undefined
981,Sort coupon list:Retrieve coupon list,View partner offer,0,undefined,undefined
982,Search coupon:Return search results,View partner offer,0,undefined,undefined
983,partner offer page:Search coupon,View partner offer,0,undefined,undefined
984,partner offer page:Sort coupon list,View partner offer,0,undefined,undefined
985,click "popular":Sort coupon list,View partner offer,0,undefined,undefined
986,partner offer page:click "popular",View partner offer,0,undefined,undefined
987,stl#Traveler:Management subscription page,View partner offer,0,undefined,undefined
