NUM,PROJ,UseCase_Num,Tran_Num,Activity_Num,Component_Num,Precedence_Num,Stimulus_Num,Tran_Num,UseCase_Num,Activity_Num,Actor_Num,Avg_Actor,Boundary_Num,ControlNum,Entity_Num,Component_num,Attribute_num,Operation_num,class_num,Top_Level_Classes,Average_Depth_Inheritance_Tree,Average_Number_Of_Children_Per_Base_Class,Number_Of_Inheritance_Relationships,Depth_Inheritance_Tree,para_num,usage_num,real_num,assoc_num,externaloper_num,objectdata_num,avg_operation,avg_attribute,avg_parameter,avg_usage,avg_real,avg_assoc,avg_instVar,weightedoper_num,method_size,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD,Arch_Diff,DET,RET,ILF,EIF,EI,EO,EQ,FN,IFPUG,NI,NE,MKII,EXT,ERY,RED,WRT,COSMIC,Type,Effort_Norm,Norm_Factor,KSLOC,Effort,UAW,TCF,EF,Simple_UC, Average_UC, Complex_UC, Effort_Norm_UCP, Effort_Norm_COCOMO, UUCP, UCP,EUCP,EXUCP,DUCP,SWTI,SWTII,SWTIII,NOET,NOAAE,NORT,NEM,NSR,NOA,NOS,WMC,MPC,DIT,NIVPC,NUMS,RR,NTLC,ANWMC,ADIT,NOCPBC,EIF,ILF,DET,FTR,NT,NOC,NOA,NOA,NOUC,NOR,ANAPUC,ANRPUC,UCP,NOC,NOIR,NOUR,NORR,NOM,NOP,NOCAL,NOASSOC,ANMC,ANPC,ANCAC,ANASSOCC,ANRELC,NOC,NOAPC,NODET,NORET,NOA,NOMPC,NPPM,NMT,Num_User_Story, Num_Tasks, project_manager_estimate, developer_estimate,transaction_file
1,s15b_snap_valet_2018-11-22@1545551707458,11,205,297,17,254,73,205,22,297,0,0,97,166,44,224,48,54,17,17,0,0,0,0,23,0,0,232,17,0,3.176470588235294,2.823529411764706,1.3529411764705883,0,0,13.647058823529411,2.823529411764706,5.099999999999999,0,3,0,12,3,36,0,15,164,36,29.055555555555557,133.55555555555554,3880.5308641975307,48,17,91,41,0,0,800,205,932,205,205,463.62,205,205,205,205,820,Unknown,NA,NA,NA,NA,0,1,1,0,0,11,0,0,165,165,208.034,851.5283999999999,575.8290000000002,208.034,851.5283999999999,575.8290000000002,17,48,232,17,17,232,11,5.099999999999999,3.176470588235294,0,2.823529411764706,0,0,17,0.29999999999999993,0,0,0,0,0,0,26,17,232,232,11,0,0,0,0,17,0,0,0,54,23,48,232,3.176470588235294,1.3529411764705883,2.823529411764706,27.294117647058822,27.294117647058822,17,2.823529411764706,17,17,232,232,1.3529411764705883,54,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\s15b_snap_valet_2018-11-22@1545551707458_analysis\filteredTransactionEvaluation.csv
1,s16b_combat_conflict_2018-11-22@1545551707459,7,35,76,8,61,19,35,14,76,0,0,27,58,1,57,0,17,8,8,0,0,0,0,0,0,0,59,8,0,2.125,0,0,0,0,7.375,0,2.4,0,0,0,13,0,22,0,13,13,22,6.409090909090909,23.136363636363637,148.28305785123968,0,8,40,28,0,0,131,35,199,35,35,80.47999999999999,35,35,35,35,140,Unknown,NA,NA,NA,NA,0,1,1,4,0,3,0,0,65,65,35.518,85.5318,60.6465,35.518,85.5318,60.6465,8,0,59,8,8,59,7,2.4,2.125,0,0,0,0,8,0.3,0,0,0,0,0,0,3,8,59,59,7,0,0,0,0,8,0,0,0,17,0,0,59,2.125,0,0,14.75,14.75,8,0,8,8,59,59,0,17,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\s16b_combat_conflict_2018-11-22@1545551707459_analysis\filteredTransactionEvaluation.csv
1,F15a_nice_ecommerse_2018-11-22@1545551707458,24,127,267,18,221,65,127,48,267,9,0,96,142,26,202,0,61,18,18,0,0,0,0,0,0,0,211,18,0,3.388888888888889,0,0,0,0,11.722222222222221,0,5.399999999999999,0,4,0,14,4,56,5,18,67,56,10.142857142857142,51.339285714285715,520.7270408163265,0,18,110,49,0,0,478,127,637,127,127,289.16,127,127,127,127,508,Unknown,NA,NA,NA,NA,0,1,1,9,7,8,0,0,235,235,128.8796,389.42780000000005,255.97960000000003,128.8796,389.42780000000005,255.97960000000003,18,0,211,18,18,211,24,5.399999999999999,3.388888888888889,0,0,0,0,18,0.29999999999999993,0,0,0,0,0,0,5,18,211,211,24,0,0,0,0,18,0,0,0,61,0,0,211,3.388888888888889,0,0,23.444444444444443,23.444444444444443,18,0,18,18,211,211,0,61,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\F15a_nice_ecommerse_2018-11-22@1545551707458_analysis\filteredTransactionEvaluation.csv
1,f15a_CombatConflict_2018-11-22@1545551707459,9,36,121,19,107,35,37,18,121,0,0,32,106,0,86,0,42,19,19,0,0,0,0,0,0,0,106,18,0,2.210526315789474,0,0,0,0,5.578947368421052,0,5.399999999999999,0,0,0,5,0,11,0,5,21,11,15.545454545454545,57.27272727272727,890.3305785123966,0,19,140,35,0,0,126,36,301,36,36,85.58,36,36,36,36,144,Unknown,NA,NA,NA,NA,0,1,1,2,5,2,0,0,90,90,36.5328,106.8518,70.7208,36.5328,106.8518,70.7208,19,0,106,18,18,106,9,5.399999999999999,2.210526315789474,0,0,0,0,19,0.2842105263157894,0,0,0,0,0,0,0,19,106,106,9,0,0,0,0,19,0,0,0,42,0,0,106,2.210526315789474,0,0,11.157894736842104,11.157894736842104,19,0,19,19,106,106,0,42,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\f15a_CombatConflict_2018-11-22@1545551707459_analysis\filteredTransactionEvaluation.csv
1,S16b_flower_seeker_2018-11-22@1545551707459,16,84,187,51,143,51,84,32,187,1,0,53,132,16,136,208,147,51,51,0,0,0,0,189,0,0,182,110,0,2.8823529411764706,4.078431372549019,3.7058823529411766,0,0,3.5686274509803924,4.078431372549019,15.300000000000015,0,3,0,17,3,42,1,20,36,42,7.0476190476190474,17.61904761904762,124.17233560090703,208,51,342,34,0,0,307,84,683,84,84,201.42,84,84,84,84,336,Unknown,NA,NA,NA,NA,0,1,1,1,10,5,0,0,180,180,85.24319999999999,136.76599999999996,123.6187,85.24319999999999,136.76599999999996,123.6187,51,208,182,110,110,182,16,15.300000000000015,2.8823529411764706,0,4.078431372549019,0,0,51,0.30000000000000027,0,0,0,0,0,0,5,51,182,182,16,0,0,0,0,51,0,0,0,147,189,208,182,2.8823529411764706,3.7058823529411766,4.078431372549019,7.137254901960785,7.137254901960785,51,4.078431372549019,51,51,182,182,3.7058823529411766,147,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\S16b_flower_seeker_2018-11-22@1545551707459_analysis\filteredTransactionEvaluation.csv
1,S15b_we_are_trojans_network_2018-11-22@1545551707458,9,163,198,30,183,44,163,18,198,0,0,27,152,51,154,48,149,30,30,0,0,0,0,124,0,0,186,111,0,4.966666666666667,1.6,4.133333333333334,0,0,6.2,1.6,9,0,12,0,10,12,43,0,22,118,43,21.46511627906977,108.88372093023256,2337.2017306652247,48,30,200,49,0,0,639,163,888,163,163,372.92,163,163,163,163,652,Unknown,NA,NA,NA,NA,0,1,1,0,0,9,0,0,135,135,165.4124,741.8776999999999,482.7108,165.4124,741.8776999999999,482.7108,30,48,186,111,111,186,9,9,4.966666666666667,0,1.6,0,0,30,0.3,0,0,0,0,0,0,11,30,186,186,9,0,0,0,0,30,0,0,0,149,124,48,186,4.966666666666667,4.133333333333334,1.6,12.4,12.4,30,1.6,30,30,186,186,4.133333333333334,149,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\S15b_we_are_trojans_network_2018-11-22@1545551707458_analysis\filteredTransactionEvaluation.csv
1,s16b_Picshare_AA_2018-11-22@1545551707459,24,94,221,11,199,53,94,48,221,0,0,84,128,20,168,0,42,11,11,0,0,0,0,0,0,0,167,11,0,3.8181818181818183,0,0,0,0,15.181818181818182,0,3.2999999999999994,0,1,0,13,1,26,0,14,68,26,18.153846153846153,70.11538461538461,1272.8639053254437,0,11,70,28,0,0,369,94,467,94,94,213.42000000000002,94,94,94,94,376,Unknown,NA,NA,NA,NA,0,1,1,13,8,3,0,0,190,190,95.39119999999997,301.8618,186.31470000000002,95.39119999999997,301.8618,186.31470000000002,11,0,167,11,11,167,24,3.2999999999999994,3.8181818181818183,0,0,0,0,11,0.29999999999999993,0,0,0,0,0,0,1,11,167,167,24,0,0,0,0,11,0,0,0,42,0,0,167,3.8181818181818183,0,0,30.363636363636363,30.363636363636363,11,0,11,11,167,167,0,42,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\s16b_Picshare_AA_2018-11-22@1545551707459_analysis\filteredTransactionEvaluation.csv
1,f15a_ConstructionMeeting_MinutesApp_2018-11-22@1545551707459,20,75,217,30,185,59,76,40,217,0,0,66,178,2,158,8,106,30,29,0.03333333333333333,0.034482758620689655,1,1,39,0,0,203,61,0,3.533333333333333,0.26666666666666666,1.3,0,0,6.766666666666667,0.26666666666666666,9,0,0,0,17,0,20,0,17,36,20,14.1,28.2,397.62,8,30,217,56,0,0,257,75,530,75,75,175.8,75,75,75,75,300,Unknown,NA,NA,NA,NA,0,1,1,10,8,2,0,0,160,160,76.10999999999997,108.92610000000002,92.23149999999998,76.10999999999997,108.92610000000002,92.23149999999998,30,8,204,61,61,203,20,9,3.533333333333333,1,0.26666666666666666,0,0,29,0.3,0.5,0.034482758620689655,0,0,0,0,3,30,203,203,20,0,0,0,0,30,1,0,0,106,39,8,203,3.533333333333333,1.3,0.26666666666666666,13.533333333333333,13.533333333333333,30,0.26666666666666666,30,30,203,203,1.3,106,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\f15a_ConstructionMeeting_MinutesApp_2018-11-22@1545551707459_analysis\filteredTransactionEvaluation.csv
1,s16b_Picshare_RA_2018-11-22@1545551707459,24,387,555,16,525,158,387,48,555,0,0,242,288,11,397,0,69,16,16,0,0,0,0,0,0,0,345,16,0,4.3125,0,0,0,0,21.5625,0,4.799999999999999,0,0,0,41,0,68,0,41,278,68,32.36764705882353,209.94117647058823,6795.301903114187,0,16,100,42,0,0,1729,387,1871,387,387,871.0399999999998,387,387,387,387,1548,Unknown,NA,NA,NA,NA,0,1,1,1,0,23,0,0,350,350,392.7276000000001,2014.6708999999994,1252.0926000000002,392.7276000000001,2014.6708999999994,1252.0926000000002,16,0,345,16,16,345,24,4.799999999999999,4.3125,0,0,0,0,16,0.29999999999999993,0,0,0,0,0,0,8,16,345,345,24,0,0,0,0,16,0,0,0,69,0,0,345,4.3125,0,0,43.125,43.125,16,0,16,16,345,345,0,69,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\s16b_Picshare_RA_2018-11-22@1545551707459_analysis\filteredTransactionEvaluation.csv
1,f16a_Fuppy_2018-11-22@1545551707459,8,32,104,19,88,32,32,16,104,0,0,50,44,0,72,0,37,19,19,0,0,0,0,0,0,0,100,19,0,1.9473684210526316,0,0,0,0,5.2631578947368425,0,5.699999999999998,0,0,0,1,0,1,0,1,21,1,101,240,24240,0,19,80,77,0,0,106,32,263,32,32,76.61999999999999,32,32,32,32,128,Unknown,NA,NA,NA,NA,0,1,1,0,8,0,0,0,80,80,32.4736,43.082,43.0756,32.4736,43.082,43.0756,19,0,100,19,19,100,8,5.699999999999998,1.9473684210526316,0,0,0,0,19,0.29999999999999993,0,0,0,0,0,0,4,19,100,100,8,0,0,0,0,19,0,0,0,37,0,0,100,1.9473684210526316,0,0,10.526315789473685,10.526315789473685,19,0,19,19,100,100,0,37,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\f16a_Fuppy_2018-11-22@1545551707459_analysis\filteredTransactionEvaluation.csv
1,f15a_NICE_2018-11-22@1545551707459,18,87,219,14,186,58,87,36,219,0,0,19,256,14,161,0,67,14,14,0,0,0,0,0,0,2,205,14,0,4.785714285714286,0,0,0,0.14285714285714285,14.642857142857142,0,4.199999999999999,0,7,0,0,7,28,0,7,29,28,10.571428571428571,37.357142857142854,394.91836734693874,0,14,100,28,0,0,293,87,421,87,87,198.51999999999998,87,87,87,87,348,Unknown,NA,NA,NA,NA,0,1,1,7,5,6,0,0,175,175,88.2876,197.27739999999997,140.0471,88.2876,197.27739999999997,140.0471,14,0,207,14,14,205,18,4.199999999999999,4.785714285714286,0,0,0,0,14,0.29999999999999993,0,0,0,0,0,0,2,14,205,205,18,0,0,0,0,14,0,0,2,67,0,0,205,4.785714285714286,0,0,29.285714285714285,29.285714285714285,14,0,14,14,205,205,0,67,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\f15a_NICE_2018-11-22@1545551707459_analysis\filteredTransactionEvaluation.csv
1,F14a_REFERsy_2018-11-22@1545551707456,10,65,142,16,116,37,65,20,142,3,0,48,70,19,105,13,39,16,16,0,0,0,0,0,0,0,111,16,0,2.4375,0.8125,0,0,0,6.9375,0.8125,4.799999999999999,0,0,0,15,0,19,0,15,39,19,12.526315789473685,38.36842105263158,480.61495844875355,13,16,115,19,0,0,233,65,367,65,65,149.76,65,65,65,65,260,Unknown,NA,NA,NA,NA,0,1,1,1,2,7,0,0,130,130,65.96199999999999,124.49069999999999,97.27499999999999,65.96199999999999,124.49069999999999,97.27499999999999,16,13,111,16,16,111,10,4.799999999999999,2.4375,0,0.8125,0,0,16,0.29999999999999993,0,0,0,0,0,0,1,16,111,111,10,0,0,0,0,16,0,0,0,39,0,13,111,2.4375,0,0.8125,13.875,13.875,16,0.8125,16,16,111,111,0,39,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\F14a_REFERsy_2018-11-22@1545551707456_analysis\filteredTransactionEvaluation.csv
1,f15a_Lingggo_2018-11-22@1545551707459,8,29,71,26,66,17,30,16,71,0,0,20,66,0,54,41,64,26,18,0.38461538461538464,0.2222222222222222,10,4,45,0,1,73,48,0,2.4615384615384617,1.5769230769230769,1.7307692307692308,0,0.038461538461538464,2.8076923076923075,1.5769230769230769,7.499999999999997,0,0,0,7,0,7,0,7,18,7,22.714285714285715,89,2021.5714285714287,41,26,206,19,0,0,119,29,344,29,29,71.72000000000001,29,29,29,29,116,Unknown,NA,NA,NA,NA,0,1,1,5,2,1,0,0,60,60,29.429199999999994,115.78479999999999,68.3592,29.429199999999994,115.78479999999999,68.3592,26,41,82,48,48,73,8,7.499999999999997,2.4615384615384617,4,1.5769230769230769,0,0,18,0.2884615384615384,2.4615384615384617,0.2222222222222222,0,0,0,0,0,26,73,73,8,0,0,0,0,26,8,0,1,64,45,41,73,2.4615384615384617,1.7307692307692308,1.5769230769230769,5.615384615384615,5.615384615384615,26,1.5769230769230769,26,26,73,73,1.7307692307692308,64,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\f15a_Lingggo_2018-11-22@1545551707459_analysis\filteredTransactionEvaluation.csv
1,f16a_GoGrrrlsApp_2018-11-22@1545551707459,12,47,179,26,156,48,48,24,179,0,0,60,140,0,131,5,55,26,23,0.11538461538461539,0.13043478260869565,3,2,22,0,0,164,38,0,2.1153846153846154,0.19230769230769232,0.8461538461538461,0,0,6.3076923076923075,0.19230769230769232,7.499999999999997,0,0,0,0,0,2,0,0,36,2,94.5,334.5,31610.25,5,26,208,26,0,0,160,47,394,47,47,112.04,47,47,47,47,188,Unknown,NA,NA,NA,NA,0,1,1,5,4,3,0,0,110,110,47.6956,126.39419999999998,86.6001,47.6956,126.39419999999998,86.6001,26,5,167,38,38,164,12,7.499999999999997,2.1153846153846154,2,0.19230769230769232,0,0,23,0.2884615384615384,1.7692307692307692,0.13043478260869565,0,0,0,0,6,26,164,164,12,0,0,0,0,26,3,0,0,55,22,5,164,2.1153846153846154,0.8461538461538461,0.19230769230769232,12.615384615384615,12.615384615384615,26,0.19230769230769232,26,26,164,164,0.8461538461538461,55,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\f16a_GoGrrrlsApp_2018-11-22@1545551707459_analysis\filteredTransactionEvaluation.csv
1,f16a_Newlette_Coins_2018-11-22@1545551707460,2,0,0,11,0,0,0,4,0,0,0,0,0,0,0,13,17,11,11,0,0,0,0,8,0,0,17,17,0,1.5454545454545454,1.1818181818181819,0.7272727272727273,0,0,1.5454545454545454,1.1818181818181819,3.2999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,101,0,0,0,0,0,101,0,0,2.8600000000000003,0,0,0,0,0,Unknown,NA,NA,NA,NA,0,1,1,2,0,0,0,0,10,10,0,0,0,0,0,0,11,13,17,17,17,17,2,3.2999999999999994,1.5454545454545454,0,1.1818181818181819,0,0,11,0.29999999999999993,0,0,0,0,0,0,0,11,17,17,2,0,0,0,0,11,0,0,0,17,8,13,17,1.5454545454545454,0.7272727272727273,1.1818181818181819,3.090909090909091,3.090909090909091,11,1.1818181818181819,11,11,17,17,0.7272727272727273,17,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\f16a_Newlette_Coins_2018-11-22@1545551707460_analysis\filteredTransactionEvaluation.csv
